non-fragile
closed-loop controls
tightly-coupled
semi-globally uniformly ultimately bounded
open loop control
backstepping technique
backstepping design
back-stepping method
backstepping approach
virtual control
uniformly ultimately bounded
feedback forms
stochastic nonlinear systems
nonlinear time-delay systems
semi-global
adaptive neural control
output-feedback
closed-loop signals
dead-zone
output feedback controller
output-feedback controllers
dynamic output feedback controller
output feedback stabilization
digital controllers
nonlinear discrete-time systems
discrete-time nonlinear systems
linear discrete-time systems
discrete time linear systems
discrete systems
algebraic riccati equations
lyapunov equation
partial observation
unobservable
linear matrix
lmis
discrete-time model
discrete-time switched system
switching signals
arbitrary switching
average dwell time
fuzzy observer
linear matrix inequality techniques
delay-dependent criteria
delay dependent conditions
subintervals
neutral type
lmi approach
nonlinear perturbations
discrete delay
exponentially stable
robust exponential stability
asymptotical stability
static output feedback
switching law
multiple lyapunov function
switched non-linear systems
dwell time
common lyapunov functions
time delays
pinning control
dynamical networks
stochastic gradient descent
basis expansion models
global asymptotic stability
uniform circular arrays
lti systems
linear matrixes
robust stability analysis
delay systems
observer
observer design
observability analysis
unknown input observer
adaptive observer
observers
wide area measurement systems
multivariable control
decoupling controllers
feedback linearization
nonlinear state
state-feedback controllers
takagi-sugeno %28t-s%29 fuzzy model
non-linear controllers
nonlinear control laws
fuzzy control rules
stability condition
projective synchronization
chaos synchronization
adaptive synchronizations
passive control
servo control
pneumatic muscle
pneumatic system
servo control systems
servo-valve
damping forces
stochastic optimal control
linear controllers
linear controls
linear dynamical systems
linear dynamic system
linear matrices
state feedback controllers
absolute stability
stability problem
continuous time models
local stability
endemic equilibrium
disturbance attenuation
robust model predictive control
pneumatic artificial muscle
pneumatic cylinders
bidirectional associative memory
content addressable memory
associative classifiers
minimum support
transaction database
negative association rules
interestingness measures
support and confidence
interesting rules
association mining
fp-growth algorithm
mining associations
frequent items
closed itemsets
maximal frequent itemsets
rule mining
pattern classification problems
electricity load
electricity demands
electricity costs
forecasting precision
forecasting system
electric power industries
market power
forecasting performance
test samples
hyperspectral image classification
classification performances
input features
reservoir computing
som
3d model retrieval
self-organizing feature map
kohonen
kohonen self-organizing maps
som algorithms
self-organizing feature maps
self-organizing map neural network
unsupervised learning method
